Tm,Opp,Down,ToGo,Side of Field,Tm Score,Opp Score,Time Under,Absolute Score Differential,Team Game Location,Yard Line,Touchdown Count,Play Percent of Goal,First Down Count,Goal To Go,Success Count,Play Type,Run,Pass,Play Location,Run Left,Run Middle,Run Right,Short,Deep
Lions,Bears,2,10,DET,24,17,3,7,Home,62,0,1.1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,9,CHI,24,17,1,7,Home,9,0,0.888888889,0,1,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,4,DET,24,17,5,7,Home,89,0,1.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,2,10,DET,24,17,9,7,Home,83,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Bears,2,7,DET,24,17,6,7,Home,92,0,0.428571429,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,3,7,DET,24,17,9,7,Home,80,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,1,10,DET,27,17,8,10,Home,92,0,5.7,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,5,TAM,33,17,6,16,Home,5,1,1,0,1,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,1,10,DET,27,17,13,10,Home,58,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Buccaneers,1,10,TAM,27,17,7,10,Home,22,0,0.2,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Buccaneers,1,10,TAM,34,17,4,17,Home,44,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Buccaneers,4,5,TAM,34,17,3,17,Home,39,0,-0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Buccaneers,1,10,TAM,27,17,8,10,Home,35,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,1,10,DET,0,0,12,0,Home,52,0,1.9,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,1,10,TAM,0,0,4,0,Home,19,0,1.3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,1,10,DET,0,0,14,0,Home,67,0,0.6,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,1,10,TAM,0,0,6,0,Home,37,0,0.3,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Buccaneers,1,10,DET,0,0,16,0,Home,80,0,0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Buccaneers,4,1,TAM,0,0,10,0,Home,24,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Buccaneers,1,10,TAM,0,0,7,0,Home,49,0,0,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,10,TAM,0,0,12,0,Home,33,0,-0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,6,TAM,0,0,4,0,Home,6,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,1,10,DET,0,0,9,0,Home,70,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Buccaneers,1,7,TAM,7,3,8,4,Home,7,0,0.714285714,0,1,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,10,DET,7,3,14,4,Home,80,0,0.3,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Buccaneers,1,10,TAM,14,3,6,11,Home,32,0,0.2,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,10,TAM,7,3,9,4,Home,17,0,0.2,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,10,TAM,7,3,11,4,Home,34,0,0,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Buccaneers,1,10,DET,17,10,13,7,Home,61,0,5.3,1,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Buccaneers,1,10,DET,20,10,6,10,Home,88,0,2.7,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,1,10,TAM,20,10,3,10,Home,20,0,1.2,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Buccaneers,1,10,TAM,20,10,4,10,Home,49,0,1.1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,1,8,TAM,20,10,2,10,Home,8,0,0.75,0,1,1,Run,1,0,Right End,0,0,1,0,0
Lions,Buccaneers,1,10,DET,20,10,11,10,Home,62,0,0.3,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,1,10,DET,20,10,5,10,Home,61,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Buccaneers,1,10,TAM,20,10,3,10,Home,38,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,1,8,TAM,17,10,13,7,Home,8,0,0,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Buccaneers,2,8,TAM,27,17,6,10,Home,20,0,1.875,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Buccaneers,2,10,TAM,27,17,8,10,Home,35,0,1.3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,3,10,TAM,34,17,3,17,Home,44,0,0.5,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Buccaneers,2,10,TAM,34,17,3,17,Home,44,0,0,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,2,6,DET,27,17,13,10,Home,54,0,-0.166666667,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Buccaneers,3,10,DET,0,0,8,0,Home,70,0,2.1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,7,TAM,0,0,5,0,Home,34,0,2.142857143,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,3,10,TAM,0,0,6,0,Home,49,0,1.2,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,3,9,TAM,0,0,10,0,Home,32,0,0.888888889,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Buccaneers,3,2,DET,0,0,13,0,Home,59,0,3.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Buccaneers,3,4,DET,0,0,14,0,Home,74,0,1.75,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,2,6,TAM,6,0,4,6,Home,6,1,1,0,1,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,9,DET,0,0,15,0,Home,79,0,0.555555556,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,2,4,DET,0,0,13,0,Home,61,0,0.5,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Buccaneers,2,11,TAM,0,0,11,0,Home,34,0,0.181818182,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,10,DET,0,0,8,0,Home,70,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Buccaneers,2,10,TAM,0,0,6,0,Home,49,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,2,10,TAM,7,3,10,4,Home,34,0,1.7,1,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Buccaneers,2,7,DET,7,3,13,4,Home,77,0,0.857142857,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,8,TAM,14,3,5,11,Home,30,0,0.625,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Buccaneers,3,3,TAM,7,3,8,4,Home,10,0,1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,2,TAM,7,3,7,4,Home,2,0,0.5,0,1,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Buccaneers,3,1,TAM,13,3,7,10,Home,1,1,1,0,1,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Buccaneers,3,3,TAM,14,3,4,11,Home,25,0,-1,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Buccaneers,2,8,TAM,7,3,9,4,Home,15,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,10,TAM,20,10,3,10,Home,38,0,1.8,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,2,8,DET,20,10,5,10,Home,59,0,1.25,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Buccaneers,3,10,TAM,26,10,1,16,Home,10,1,1,0,1,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Buccaneers,2,7,DET,20,10,10,10,Home,59,0,0.571428571,0,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Buccaneers,2,8,TAM,17,10,13,7,Home,8,0,0.375,0,1,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Buccaneers,3,5,TAM,17,10,12,7,Home,5,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,1,10,DET,0,0,16,0,Home,80,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Vikings,1,10,DET,0,0,12,0,Home,57,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,1,10,DET,0,0,8,0,Home,68,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Vikings,1,10,MIN,7,14,2,7,Home,19,0,0.6,0,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,1,10,DET,0,14,11,14,Home,80,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Vikings,1,10,DET,0,14,9,14,Home,69,0,0.4,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,1,10,MIN,0,14,5,14,Home,11,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Vikings,1,10,MIN,7,14,4,7,Home,32,0,-0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Vikings,1,20,DET,0,7,16,7,Home,90,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,1,10,MIN,10,14,6,4,Home,19,0,0.3,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Vikings,1,10,MIN,10,14,7,4,Home,29,0,0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,1,10,MIN,10,14,9,4,Home,44,0,0.1,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,1,10,DET,10,14,11,4,Home,68,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Vikings,1,10,DET,10,14,12,4,Home,86,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,1,10,DET,13,14,8,1,Home,69,0,1.5,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Vikings,1,10,DET,13,14,8,1,Home,80,0,1.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Vikings,1,10,MIN,13,14,6,1,Home,31,0,0.5,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Vikings,1,10,MIN,13,14,5,1,Home,20,0,0.5,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Vikings,1,10,DET,16,14,2,2,Home,55,0,0.3,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Vikings,1,10,DET,13,14,7,1,Home,54,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Vikings,3,15,DET,0,0,7,0,Home,73,0,0.666666667,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,2,6,DET,0,0,15,0,Home,76,0,0.666666667,0,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,2,19,DET,0,0,7,0,Home,77,0,0.210526316,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,2,10,DET,0,0,12,0,Home,57,0,0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,3,2,DET,0,0,14,0,Home,72,0,0.5,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,2,10,DET,0,0,8,0,Home,68,0,0.1,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,3,8,DET,0,0,11,0,Home,55,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Vikings,2,25,DET,0,7,15,7,Home,95,0,0.68,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,2,11,MIN,7,14,3,7,Home,33,0,0.818181818,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,2,6,MIN,6,14,4,8,Home,7,1,1.166666667,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,2,5,DET,0,14,10,14,Home,75,0,1.2,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Vikings,3,2,MIN,7,14,3,7,Home,24,0,2.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,3,4,MIN,7,14,1,7,Home,13,0,0.5,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,2,6,DET,0,14,9,14,Home,65,0,-0.166666667,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,3,7,DET,0,14,8,14,Home,66,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Vikings,3,8,DET,0,7,15,7,Home,78,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Vikings,2,4,MIN,7,14,1,7,Home,13,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Vikings,2,10,DET,10,14,11,4,Home,86,0,1.8,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,3,3,DET,10,14,9,4,Home,61,0,5.666666667,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,2,9,MIN,10,14,8,4,Home,43,0,1.555555556,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,2,8,MIN,10,14,7,4,Home,27,0,1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,2,10,DET,10,14,10,4,Home,68,0,0.7,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Lions,Vikings,2,7,MIN,10,14,5,4,Home,16,0,0.428571429,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Vikings,3,4,MIN,10,14,5,4,Home,13,0,0.25,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,2,10,DET,13,14,7,1,Home,54,0,2.3,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Vikings,2,5,MIN,13,14,6,1,Home,26,0,1.2,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Vikings,2,7,DET,16,14,2,2,Home,52,0,0.142857143,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Vikings,3,6,DET,16,14,2,2,Home,51,0,0.166666667,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Vikings,2,5,MIN,13,14,4,1,Home,15,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Vikings,3,5,MIN,13,14,4,1,Home,15,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,4,6,CHI,0,0,7,0,Away,34,0,3.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,CHI,6,0,6,6,Away,13,1,1.3,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,1,10,DET,0,0,14,0,Away,87,0,0.8,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,DET,0,0,9,0,Away,57,0,0.5,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,The,0,0,12,0,Away,50,0,0.5,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Lions,Bears,1,10,CHI,0,0,7,0,Away,38,0,0.4,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,DET,0,0,13,0,Away,61,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,15,DET,7,0,13,7,Away,77,0,1.466666667,1,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Bears,1,10,DET,7,7,1,0,Away,74,0,1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,DET,7,0,8,7,Away,54,0,0.5,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,1,10,DET,7,0,12,7,Away,55,0,0.4,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,10,CHI,7,0,6,7,Away,17,0,-0.1,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,1,10,CHI,7,0,6,7,Away,33,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,1,10,DET,7,0,13,7,Away,83,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,DET,7,7,1,0,Away,64,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,CHI,7,7,13,0,Away,39,0,1.1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,10,DET,7,7,15,0,Away,68,0,0.7,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,1,10,CHI,7,7,12,0,Away,28,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,1,10,DET,10,14,3,4,Away,80,0,0.3,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,1,10,DET,10,14,1,4,Away,67,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Lions,Bears,1,10,DET,7,7,14,0,Away,55,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Lions,Bears,1,10,CHI,16,14,8,2,Away,17,1,1.7,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,4,2,CHI,10,14,14,4,Away,31,0,6.5,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,1,10,DET,10,14,9,4,Away,73,0,1,1,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,1,10,DET,17,14,6,3,Away,54,0,0.8,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Lions,Bears,1,10,CHI,17,14,5,3,Away,26,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,1,10,CHI,10,14,13,4,Away,18,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Lions,Bears,1,10,DET,10,14,8,4,Away,63,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,1,10,CHI,10,14,15,4,Away,39,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,1,15,CHI,17,14,4,3,Away,19,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,2,DET,0,0,13,0,Away,79,0,9,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,2,9,DET,0,0,12,0,Away,60,0,1.111111111,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,5,DET,0,0,8,0,Away,52,0,-0.2,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,6,CHI,0,0,7,0,Away,34,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,2,6,CHI,0,0,7,0,Away,34,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,5,CHI,0,0,11,0,Away,45,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,3,5,The,7,0,10,7,Away,50,0,6.8,1,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Lions,Bears,2,5,CHI,7,0,7,7,Away,49,0,3.2,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,10,CHI,7,0,6,7,Away,33,0,1.6,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,2,10,DET,7,0,13,7,Away,83,0,1.1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,11,CHI,7,0,5,7,Away,18,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,11,CHI,7,0,5,7,Away,18,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,11,CHI,7,0,9,7,Away,17,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,3,8,DET,7,7,13,0,Away,53,0,1.75,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,3,DET,7,7,15,0,Away,61,0,2,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,7,DET,10,14,3,4,Away,77,0,0.714285714,0,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,3,2,DET,10,14,2,4,Away,72,0,2.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,2,6,CHI,7,7,12,0,Away,24,0,0.5,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Lions,Bears,3,3,CHI,7,7,11,0,Away,21,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,8,DET,7,7,13,0,Away,53,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,8,DET,10,14,15,4,Away,65,0,3.25,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,2,CHI,17,14,5,3,Away,46,0,10,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Bears,3,10,CHI,10,14,15,4,Away,39,0,0.8,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,2,6,CHI,17,14,4,3,Away,22,0,0.833333333,0,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,3,12,CHI,17,14,4,3,Away,16,0,0.416666667,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Bears,3,1,CHI,17,14,4,3,Away,17,0,3,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Lions,Bears,2,15,CHI,17,14,4,3,Away,19,0,0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Bears,2,8,CHI,10,14,12,4,Away,16,0,-0.375,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Bears,3,11,CHI,10,14,12,4,Away,19,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Bears,2,10,DET,10,14,8,4,Away,63,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Bears,2,8,DET,10,14,16,4,Away,65,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Bears,2,10,CHI,10,14,15,4,Away,39,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,DET,0,7,3,7,Away,69,0,1.4,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,DET,0,7,5,7,Away,81,0,0.7,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,11,DET,0,0,8,0,Away,99,0,0.272727273,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,DET,0,0,15,0,Away,80,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,DET,0,7,2,7,Away,55,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,DET,0,0,7,0,Away,87,0,0.1,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Packers,1,10,DET,0,7,5,7,Away,92,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,GNB,6,14,1,8,Away,20,1,2,0,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
Lions,Packers,1,10,DET,0,14,2,14,Away,51,0,1.9,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,DET,0,14,2,14,Away,67,0,1.6,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,DET,0,7,11,7,Away,83,0,1.4,1,0,1,Run,1,0,Left End,1,0,0,0,0
Lions,Packers,1,10,GNB,7,14,9,7,Away,17,0,1.3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,DET,0,7,10,7,Away,69,0,0.8,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Lions,Packers,1,10,GNB,0,7,8,7,Away,43,0,0.6,0,0,1,Run,1,0,Right End,0,0,1,0,0
Lions,Packers,1,4,GNB,13,14,8,1,Away,4,1,1,0,1,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,GNB,7,14,12,7,Away,39,0,0.2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Lions,Packers,4,1,GNB,7,14,11,7,Away,30,0,1,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,GNB,7,14,10,7,Away,29,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,DET,7,14,13,7,Away,51,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Lions,Packers,1,10,DET,0,14,3,14,Away,77,0,0,0,0,0,Run,1,0,Right End,0,0,1,0,0
Lions,Packers,1,10,DET,14,21,4,7,Away,61,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,GNB,0,14,1,14,Away,32,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Packers,4,10,GNB,0,7,7,7,Away,31,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,GNB,0,7,7,7,Away,31,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Packers,1,10,GNB,0,7,16,7,Away,36,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Lions,Packers,1,10,DET,14,28,9,14,Away,75,0,2,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,DET,14,28,9,14,Away,55,0,1.8,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,GNB,14,30,3,16,Away,23,0,1,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,1,10,GNB,14,30,2,16,Away,13,0,0.7,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,DET,14,30,3,16,Away,90,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,DET,14,21,14,7,Away,58,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Lions,Packers,4,10,GNB,14,28,8,14,Away,37,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Lions,Packers,1,10,GNB,14,28,8,14,Away,37,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Lions,Packers,1,10,GNB,14,30,3,16,Away,44,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Lions,Packers,2,13,DET,0,7,1,7,Away,58,0,1.692307692,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
